Fecha,Hora,CO,O3,PM10,"PM2,5",SO2,SpeedWind,DirecWind,Temp,Humid,Precip,Car,Motorcycle,Bus,Truck
27/09/2023,11:00,0.3,58.166666666666664,23.583333333333332,10.142857142857142,2.5,0.77,55,22.2,58,0,1266,35,134,215
27/09/2023,12:00,0.3,69.5,22.181818181818183,11.142857142857142,3.0,0.91,98,23.5,57,0,1084,16,111,192
27/09/2023,13:00,0.26666666666666666,76.08333333333333,24.818181818181817,11.285714285714286,2.5,0.9,147,25.6,53,0,1407,21,169,155
27/09/2023,14:00,0.2333333333333333,90.16666666666667,29.0,11.142857142857142,3.0,01.01,89,25.9,52,0,1643,37,197,140
27/09/2023,15:00,0.2333333333333333,101.91666666666667,28.6,11.5,2.3333333333333335,0.86,79,27,48,0,1504,51,222,117
27/09/2023,16:00,0.2333333333333333,112.0,25.454545454545453,9.0,2.3333333333333335,1.17,138,28,43,0,1559,39,206,134
27/09/2023,17:00,0.2333333333333333,107.5,19.636363636363637,5.833333333333333,2.3333333333333335,1.32,199,28,40,0,1039,36,138,86
27/09/2023,18:00,0.26666666666666666,98.41666666666667,16.833333333333332,6.857142857142857,1.0,1.23,206,27.5,38,0,679,46,105,66
27/09/2023,19:00,0.39999999999999997,80.16666666666667,21.916666666666668,9.285714285714286,1.0,01.01,213,26,40,0,1372,75,188,79
27/09/2023,20:00,0.5333333333333333,41.916666666666664,23.583333333333332,8.0,1.0,0.35,233,22.6,50,0,928,44,105,38
27/09/2023,21:00,0.7000000000000001,18.583333333333332,29.25,11.142857142857142,1.3333333333333333,0.39,247,21.2,54,0,499,9,44,20
27/09/2023,22:00,0.8333333333333334,14.75,30.75,13.714285714285714,1.3333333333333333,0.47,220,20.7,57,0,712,23,68,29
27/09/2023,23:00,0.7333333333333334,9.5,34.0,17.142857142857142,1.3333333333333333,0.36,7,19.4,62,0,695,22,52,33
28/09/2023,0:00,0.6333333333333333,9.833333333333334,31.333333333333332,14.857142857142858,1.3333333333333333,0.38,15,18.7,66,0,564,9,39,22
28/09/2023,1:00,0.6333333333333333,11.416666666666666,29.583333333333332,14.857142857142858,1.0,0.35,153,17.7,73,0,511,8,50,20
28/09/2023,2:00,0.4666666666666666,14.666666666666666,27.166666666666668,14.428571428571429,1.0,0.35,14,17,76,0,205,1,29,10
28/09/2023,3:00,0.3666666666666667,20.583333333333332,26.0,12.714285714285714,1.0,0.41,10,16.4,78,0,254,4,43,15
28/09/2023,4:00,0.2333333333333333,28.916666666666668,22.166666666666668,10.0,1.0,0.39,18,15.7,81,0,235,6,43,17
28/09/2023,5:00,0.2333333333333333,32.75,20.0,11.428571428571429,1.0,0.38,5,15.1,83,0,224,5,35,29
28/09/2023,6:00,0.3333333333333333,26.333333333333332,20.333333333333332,12.857142857142858,1.0,0.35,4,15,83,0,224,5,32,28
28/09/2023,7:00,0.3666666666666667,13.666666666666666,22.25,11.571428571428571,1.3333333333333333,0.37,3,14.7,83,0,828,20,111,87
28/09/2023,8:00,0.4666666666666666,8.25,31.166666666666668,13.714285714285714,1.3333333333333333,0.53,14,14.4,83,0,1690,59,295,227
28/09/2023,9:00,0.5,15.272727272727273,34.833333333333336,15.142857142857142,1.6666666666666667,0.64,9,17.1,73,0,1333,71,196,231
28/09/2023,10:00,0.5,27.916666666666668,34.416666666666664,16.428571428571427,1.3333333333333333,0.81,21,19.5,66,0,1008,48,142,220
28/09/2023,11:00,0.43333333333333335,47.583333333333336,35.083333333333336,17.571428571428573,1.3333333333333333,0.7,81,22,57,0,937,43,116,165
28/09/2023,12:00,0.3666666666666667,60.72727272727273,40.416666666666664,18.571428571428573,1.0,0.72,70,24.8,52,0,1541,74,205,258
28/09/2023,13:00,0.3,84.45454545454545,39.72727272727273,16.142857142857142,1.0,0.92,55,25.8,51,0,1823,72,236,207
28/09/2023,14:00,0.3333333333333333,106.63636363636364,34.833333333333336,12.75,1.0,1.47,182,27.6,44,0,1572,57,198,92
28/09/2023,15:00,0.26666666666666666,128.58333333333334,30.153846153846153,11.125,1.0,1.61,197,28.1,42,0,1464,63,197,147
28/09/2023,16:00,0.2333333333333333,133.0,23.692307692307693,9.875,1.0,1.46,215,28.5,39,0,1330,58,205,108
28/09/2023,17:00,0.26666666666666666,124.41666666666667,21.384615384615383,10.125,1.0,1.18,207,28.9,38,0,1215,60,184,119
28/09/2023,18:00,0.3,116.25,21.923076923076923,9.0,1.0,0.64,85,28.9,38,0,1537,77,171,124
28/09/2023,19:00,0.3666666666666667,94.41666666666667,23.076923076923077,12.25,1.0,0.36,105,27.7,44,0,1410,54,149,89
28/09/2023,20:00,0.5333333333333333,49.333333333333336,28.076923076923077,15.125,1.0,0.37,199,23.5,52,0,1219,48,111,43
28/09/2023,21:00,0.6666666666666666,25.083333333333332,34.84615384615385,17.875,1.0,0.49,260,22.7,55,0,1148,19,87,36
28/09/2023,22:00,0.6333333333333333,23.727272727272727,35.38461538461539,18.625,1.0,0.51,16,22.4,56,0,914,12,74,36
28/09/2023,23:00,0.5,30.363636363636363,30.923076923076923,17.125,1.0,0.5,26,20.6,63,0,850,10,73,22
29/09/2023,0:00,0.4666666666666666,39.25,28.46153846153846,17.375,1.0,0.76,8,19.4,69,0,636,7,43,30
29/09/2023,1:00,0.3333333333333333,49.0,27.23076923076923,16.375,1.0,0.55,5,18.6,70,0,381,5,42,27
29/09/2023,2:00,0.3,60.333333333333336,22.692307692307693,14.25,1.0,0.48,2,18.1,70,0,406,8,40,24
29/09/2023,3:00,0.3,58.333333333333336,20.384615384615383,13.125,1.0,0.38,13,17.4,71,0,409,2,37,20
29/09/2023,4:00,0.3,49.916666666666664,21.0,13.75,1.0,0.36,27,16.7,72,0,372,1,36,30
29/09/2023,5:00,0.26666666666666666,42.0,19.384615384615383,13.25,1.0,0.36,6,15.8,74,0,451,0,34,28
29/09/2023,6:00,0.26666666666666666,36.333333333333336,18.076923076923077,11.375,1.0,0.4,3,15.4,71,0,600,2,54,58
29/09/2023,7:00,0.3,21.916666666666668,18.692307692307693,9.5,1.0,0.41,7,14.9,71,0,901,20,179,122
29/09/2023,8:00,0.4,13.5,23.23076923076923,12.0,1.3333333333333333,0.77,16,14.7,72,0,1202,54,245,230
29/09/2023,9:00,0.43333333333333335,22.272727272727273,27.166666666666668,13.25,1.3333333333333333,01.04,13,17.1,66,0,592,50,117,162
29/09/2023,10:00,0.3666666666666667,38.72727272727273,26.384615384615383,12.5,1.0,01.02,12,20.7,56,0,1201,111,201,200
29/09/2023,11:00,0.30000000000000004,54.833333333333336,22.307692307692307,9.875,1.0,1.21,15,23.4,51,0,1277,105,179,259
29/09/2023,12:00,0.30000000000000004,71.25,20.53846153846154,9.75,1.0,01.02,8,25.7,47,0,1341,52,184,226
29/09/2023,13:00,0.26666666666666666,81.91666666666667,17.53846153846154,8.0,1.0,0.81,21,28,44,0,1453,61,170,232
29/09/2023,14:00,0.2333333333333333,91.08333333333333,16.53846153846154,10.375,1.0,0.95,3,29.1,41,0,1230,53,144,124
29/09/2023,15:00,0.2333333333333333,95.33333333333333,10.923076923076923,5.625,1.0,0.82,1,30.1,37,0,1642,46,144,120
29/09/2023,16:00,0.2333333333333333,101.91666666666667,9.923076923076923,5.625,1.0,0.65,43,30.9,34,0,1418,54,191,101
29/09/2023,17:00,0.2333333333333333,104.41666666666667,12.307692307692308,7.25,1.0,0.73,8,30.4,35,0,1380,73,154,121
29/09/2023,18:00,0.26666666666666666,99.5,11.923076923076923,7.0,1.0,0.58,1,30,35,0,1103,69,132,75
29/09/2023,19:00,0.3666666666666667,67.41666666666667,18.76923076923077,7.625,1.0,0.36,3,28.5,42,0,1384,86,165,79
29/09/2023,20:00,0.7000000000000001,31.0,25.23076923076923,11.875,1.0,0.36,15,25.1,43,0,901,48,87,28
29/09/2023,21:00,0.8666666666666667,19.416666666666668,29.076923076923077,16.125,1.3333333333333333,0.48,257,24.4,45,0,1397,67,144,22
29/09/2023,22:00,0.9666666666666667,20.5,31.53846153846154,19.75,1.3333333333333333,0.37,6,22.6,53,0,1022,35,85,31
29/09/2023,23:00,0.7666666666666666,22.416666666666668,29.615384615384617,18.125,1.0,0.48,0,20.8,58,0,918,43,63,29
30/09/2023,0:00,0.39999999999999997,34.5,25.384615384615383,14.5,1.0,0.52,2,20.3,62,0,987,31,83,32
30/09/2023,1:00,0.3333333333333333,33.0,20.076923076923077,11.625,1.0,0.49,6,19.3,65,0,564,14,42,13
30/09/2023,2:00,0.3666666666666667,29.75,16.0,7.75,1.0,0.36,18,18.2,70,0,614,29,87,30
30/09/2023,3:00,0.3333333333333333,31.0,14.538461538461538,6.75,1.0,0.39,1,17.6,70,0,606,36,96,35
30/09/2023,4:00,0.26666666666666666,32.333333333333336,15.153846153846153,9.625,1.0,0.38,9,17,71,0,493,33,105,37
30/09/2023,5:00,0.23333333333333336,35.166666666666664,14.461538461538462,9.375,1.0,0.36,18,16.6,73,0,522,35,104,63
30/09/2023,6:00,0.2333333333333333,30.416666666666668,15.0,9.125,1.0,0.37,3,16.1,75,0,246,18,18,17
30/09/2023,7:00,0.26666666666666666,24.666666666666668,16.076923076923077,9.625,1.0,0.55,21,15.7,76,0,570,30,48,54
30/09/2023,8:00,0.26666666666666666,22.916666666666668,16.53846153846154,8.875,1.0,0.56,26,15.8,75,0,631,49,72,111
30/09/2023,9:00,0.26666666666666666,29.083333333333332,18.076923076923077,9.0,1.0,0.91,14,17.9,70,0,354,40,28,56
30/09/2023,10:00,0.3,40.333333333333336,18.23076923076923,7.375,1.0,0.81,7,21.1,62,0,676,42,77,77
30/09/2023,11:00,0.3333333333333333,59.666666666666664,20.076923076923077,9.5,1.0,0.75,42,23.9,55,0,1070,41,84,103
30/09/2023,12:00,0.26666666666666666,84.58333333333333,21.846153846153847,9.25,1.0,0.79,23,26,50,0,1105,54,110,103
30/09/2023,13:00,0.26666666666666666,100.08333333333333,18.76923076923077,9.375,1.0,0.69,26,28.2,44,0,1098,63,95,85
30/09/2023,14:00,0.2333333333333333,109.5,21.615384615384617,11.875,1.0,0.75,27,29.1,42,0,600,28,66,73
30/09/2023,15:00,0.19999999999999998,117.33333333333333,20.76923076923077,9.75,1.0,0.67,20,29.9,41,0,1141,44,117,96
30/09/2023,16:00,0.19999999999999998,125.08333333333333,18.923076923076923,10.625,1.0,0.66,26,30.3,41,0,1180,33,121,92
30/09/2023,17:00,0.2333333333333333,127.41666666666667,22.76923076923077,13.25,1.0,0.58,9,30.4,41,0,1162,26,101,70
30/09/2023,18:00,0.2333333333333333,122.5,20.615384615384617,11.0,1.0,0.46,3,30.3,41,0,1019,23,59,72
30/09/2023,19:00,0.35,95.0,27.307692307692307,15.375,1.0,0.36,91,28.7,48,0,1479,52,112,80
30/09/2023,20:00,0.9,52.916666666666664,32.30769230769231,17.0,1.6666666666666667,0.37,8,24.5,54,0,1416,25,91,49
30/09/2023,21:00,0.7666666666666666,42.416666666666664,40.76923076923077,21.25,1.3333333333333333,0.42,15,24.2,54,0,898,18,45,23
30/09/2023,22:00,0.5666666666666667,39.75,35.53846153846154,20.5,1.0,0.38,4,22,62,0,650,7,30,21
30/09/2023,23:00,0.5333333333333333,33.5,37.38461538461539,22.5,1.0,0.36,1,21.1,65,0,1216,10,54,31
